asin,keyword,match_type,date,impressions,clicks,cpc,ad_spend,attributed_sales,attributed_units,acos,roas
LKN-Redensyl serum,redensyl hair growth serum,PHRASE,2026-02-12,2,1,19.14,19.14,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-02-12,54,0,18.67,5.89,120.08,0,0.0490506329113924,20.387096774193548
LKN-HGOIL-200ML,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,4,1,32.61,32.61,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare hair,PHRASE,2026-02-12,1,1,3.08,3.08,0.0,0,0.0,0.0
LKN-HGOIL-200ML,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-12,12,2,28.28,56.57,0.0,0,0.0,0.0
LKN-HGOIL-200ML,herbal hair oil,PHRASE,2026-02-12,642,5,33.3,133.19,0.0,0,0.0,0.0
LKN-HGOIL-200ML,hair oil for hair fall,EXACT,2026-02-12,341,1,52.87,52.87,0.0,0,0.0,0.0
LKN-HGOIL-200ML,hair growth oil,PHRASE,2026-02-12,2,1,21.5,21.5,0.0,0,0.0,0.0
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,25,2,8.8,17.6,0.0,0,0.0,0.0
LKN-Gummies01,naturacare naturals gummies,PHRASE,2026-02-12,10,1,21.8,21.8,0.0,0,0.0,0.0
LKN-Gummies01,naturacare biotin hair gummies,PHRASE,2026-02-12,2,2,10.54,21.08,580.61,1,0.036306643013382475,27.54316888045541
LKN-Gummies01,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-12,563,4,49.04,147.11,0.0,0,0.0,0.0
LKN-Gummies01,hair gummies for women hair growth,EXACT,2026-02-12,525,1,52.79,52.79,0.0,0,0.0,0.0
LKN-Gummies01,hair gummies,PHRASE,2026-02-12,2,2,24.93,49.87,0.0,0,0.0,0.0
LKN-Gummies01,gummies for hair growth,PHRASE,2026-02-12,1,1,12.95,12.95,0.0,0,0.0,0.0
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,15,5,11.19,44.74,1957.15,4,0.022859770584778887,43.744970943227536
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-02-12,59,5,3.47,13.86,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain,BROAD,2026-02-12,23,7,9.25,55.47,0.0,0,0.0,0.0
XA-UIID-K1KF,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,12,2,14.93,22.4,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-02-12,70,6,34.65,173.25,0.0,0,0.0,0.0
LKN-Gummies01,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,105,10,18.47,147.74,1161.21,2,0.12722935558598358,7.85982130770272
XA-UIID-K1KF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,5,2,9.77,14.65,0.0,0,0.0,0.0
XA-UIID-K1KF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,32,1,14.7,14.7,0.0,0,0.0,0.0
WT-U58E-RPQB,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,16,4,7.33,24.44,436.14,2,0.056037052322648696,17.84533551554828
WT-U58E-RPQB,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,6,2,8.74,14.56,214.04,1,0.06802466828630163,14.700549450549449
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,10,4,19.23,69.24,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,PHRASE,2026-02-12,474,3,24.39,69.33,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,BROAD,2026-02-12,34,0,37.52,5.92,0.0,0,0.0,0.0
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,48,7,8.53,46.07,807.67,2,0.05704062302673122,17.531365313653136
Slim01,weight loss products,PHRASE,2026-02-12,1,1,5.3,5.3,0.0,0,0.0,0.0
Slim01,weight loss powder,BROAD,2026-02-12,10,2,22.27,44.54,685.0,1,0.06502189781021897,15.379434216434666
Slim01,weight loss powder,PHRASE,2026-02-12,16,7,24.92,149.54,685.0,1,0.2183065693430657,4.580714190183229
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,446,10,7.81,62.47,0.0,0,0.0,0.0
Slim01,natural weight loss powder,PHRASE,2026-02-12,578,223,10.16,1839.57,32224.4,55,0.057086245205496454,17.517354599172634
Slim01,meal replacement shake,PHRASE,2026-02-12,79,1,45.66,45.66,685.0,1,0.06665693430656934,15.002190100744635
Slim01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,1,1,16.21,16.21,0.0,0,0.0,0.0
Slim01,naturacare weight loss powder,BROAD,2026-02-12,854,97,13.55,1070.44,6067.14,11,0.17643238824223603,5.667893576473226
Slim01,naturacare products,PHRASE,2026-02-12,7,1,2.32,2.32,0.0,0,0.0,0.0
Slim01,naturacare naturals,PHRASE,2026-02-12,378,14,10.93,124.25,1726.23,3,0.07197766230455965,13.893199195171027
Slim01,naturacare naturals,BROAD,2026-02-12,27,1,16.81,10.62,224.39,0,0.04732831231338295,21.129001883239173
Slim01,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-12,395,2,27.18,54.36,1370.0,1,0.03967883211678832,25.202354672553348
Slim01,herbal weight loss products,BROAD,2026-02-12,293,5,31.68,126.73,0.0,0,0.0,0.0
Slim01,fat burner,BROAD,2026-02-12,17,1,25.84,25.84,0.0,0,0.0,0.0
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,1645,46,29.1,1076.81,3425.0,5,0.3143970802919708,3.1806911154242625
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-02-12,477,5,14.02,53.12,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-02-12,35,0,21.56,4.54,0.0,0,0.0,0.0
NC-W1A4-6XI4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,97,3,9.37,24.99,190.8,1,0.13097484276729557,7.635054021608644
NC-W1A4-6XI4,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,37,2,11.17,14.89,93.64,0,0.15901324220418625,6.288784419073203
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-02-12,59,10,26.88,215.05,587.14,1,0.3662669891337671,2.7302487793536385
LKN-Weight-GAIN01,weight gainer,EXACT,2026-02-12,2,2,31.51,63.02,0.0,0,0.0,0.0
LKN-Gummies01,biotin hair gummies,EXACT,2026-02-12,389,1,58.59,58.59,0.0,0,0.0,0.0
LKN-Gummies01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,490,5,17.16,68.64,0.0,0,0.0,0.0
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,21,1,15.89,15.89,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,BROAD,2026-02-12,63,0,30.9,8.13,146.34,0,0.05555555555555556,18.0
abcmalt-200g,naturacare naturals,PHRASE,2026-02-12,872,6,20.09,95.17,1125.81,2,0.08453469057833916,11.829463066092256
abcmalt-200g,carrot powder,PHRASE,2026-02-12,280,1,19.33,19.33,0.0,0,0.0,0.0
abcmalt-200g,apple beetroot carrot powder,EXACT,2026-02-12,599,1,36.87,36.87,0.0,0,0.0,0.0
abcmalt-200g,abc powder for drinking,PHRASE,2026-02-12,1122,2,33.53,67.06,0.0,0,0.0,0.0
abcmalt-200g,abc milk mix powder,EXACT,2026-02-12,2311,7,31.1,186.59,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,PHRASE,2026-02-12,1680,31,11.93,298.3,1171.68,1,0.25459169739177934,3.9278578612135435
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-02-12,611,2,18.84,35.69,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-02-12,44,0,28.97,3.05,0.0,0,0.0,0.0
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,28,2,6.36,12.73,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-02-12,4,1,3.19,3.19,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-02-12,1207,15,14.22,175.11,1576.11,4,0.11110265146468205,9.000685283536061
6A-X1F7-F5Q6,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,1,1,13.97,13.97,0.0,0,0.0,0.0
6A-X1F7-F5Q6,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,209,1,12.0,12.0,0.0,0,0.0,0.0
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,254,11,7.38,67.79,200.87,0,0.3374819535022652,2.9631214043369227
54-N90S-Z2EK,nalangu maavu powder for women,PHRASE,2026-02-12,581,18,21.08,316.22,516.65,1,0.6120584534985001,1.6338308772373662
54-N90S-Z2EK,nalangu maavu powder,EXACT,2026-02-12,49,4,19.84,59.51,0.0,0,0.0,0.0
54-N90S-Z2EK,nalangu maavu,PHRASE,2026-02-12,146,18,11.76,176.36,516.65,1,0.3413529468692539,2.929519165343615
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,119,16,12.39,159.33,401.74,1,0.3965997909095435,2.5214335027929455
54-N90S-Z2EK,naturacare naturals,BROAD,2026-02-12,202,2,22.64,39.32,265.21,1,0.14825986953734777,6.744913530010172
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-02-12,2776,38,14.72,460.21,2040.25,4,0.22556549442470283,4.433302188131505
54-N90S-Z2EK,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-12,153,11,22.25,200.21,1033.31,2,0.1937559880384396,5.161130812646721
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,376,10,11.89,94.61,947.35,2,0.09986805298991924,10.013212134023888
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,4,0,22.77,9.11,0.0,0,0.0,0.0
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,18,1,10.1,6.06,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,2,1,9.6,10.8,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,1,1,6.28,7.06,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,5,1,9.45,7.09,0.0,0,0.0,0.0
LKN-Gummies01,biotin gummies,EXACT,2026-02-12,486,1,55.1,55.1,0.0,0,0.0,0.0
abcmalt-200g,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,25,4,9.14,27.41,0.0,0,0.0,0.0
B0-BVJJ-KPBN,herbal shampoo,EXACT,2026-02-12,435,2,44.68,89.35,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-02-12,88,1,21.87,14.96,204.88,1,0.07301835220616947,13.6951871657754
B0-BVJJ-KPBN,naturacare naturals,PHRASE,2026-02-12,832,5,14.8,56.1,305.99,1,0.1833393248145364,5.454367201426025
B0-BVJJ-KPBN,herbal shampoo,PHRASE,2026-02-12,343,5,24.36,97.45,0.0,0,0.0,0.0
HD001,natural hair dye,EXACT,2026-02-12,7,1,26.78,26.78,0.0,0,0.0,0.0
HD001,natural hair color,PHRASE,2026-02-12,18,1,40.51,40.51,0.0,0,0.0,0.0
HD001,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,12,1,17.49,17.49,0.0,0,0.0,0.0
HD001,laxmi  hair dye,EXACT,2026-02-12,1,1,3.22,3.22,0.0,0,0.0,0.0
HD001,naturacare naturals hair dye,EXACT,2026-02-12,204,53,5.04,216.64,5434.39,15,0.03986463982158071,25.084887370753325
HD001,naturacare naturals,PHRASE,2026-02-12,521,31,7.69,196.77,4207.1,9,0.04677093484823275,21.380799918686794
HD001,naturacare naturals,BROAD,2026-02-12,38,2,11.83,16.81,546.88,1,0.030738004681100058,32.53301606186794
HD001,naturacare natural hair dye black,EXACT,2026-02-12,25,2,3.66,7.32,0.0,0,0.0,0.0
HD001,naturacare hair,PHRASE,2026-02-12,76,11,11.43,102.91,2740.03,5,0.037557982941792606,26.62549800796813
HD001,"keyword-group=""category""",TARGETING_EXPRESSION,2026-02-12,910,10,30.84,246.74,0.0,0,0.0,0.0
HD001,henna powder organic,PHRASE,2026-02-12,562,5,52.07,208.27,0.0,0,0.0,0.0
HD001,henna powder for hair,PHRASE,2026-02-12,21,1,22.3,22.3,0.0,0,0.0,0.0
HD001,henna hair dye,BROAD,2026-02-12,5,2,4.66,9.33,456.68,1,0.020430060436191645,48.947481243301176
HD001,hair dye,PHRASE,2026-02-12,5,1,17.88,17.88,0.0,0,0.0,0.0
HD001,natural hair dye,BROAD,2026-02-12,44,1,33.24,33.24,0.0,0,0.0,0.0
F4-YFRN-XJE0,naturacare naturals,BROAD,2026-02-12,115,1,24.71,13.0,78.8,0,0.1649746192893401,6.061538461538461
HD001,black henna,PHRASE,2026-02-12,310,4,29.29,87.86,0.0,0,0.0,0.0
HD001,ayurvedic hair colour,PHRASE,2026-02-12,106,2,27.9,55.8,0.0,0,0.0,0.0
HD001,ayurvedic hair colour,EXACT,2026-02-12,218,1,28.87,28.87,0.0,0,0.0,0.0
FR-PG20-IO18,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,13,0,13.21,4.95,0.0,0,0.0,0.0
FR-PG20-IO18,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,5,0,8.64,3.24,0.0,0,0.0,0.0
FR-PG20-IO18,complements,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,37,0,13.0,3.25,0.0,0,0.0,0.0
F4-YFRN-XJE0,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,222,7,6.08,35.36,315.78,1,0.11197669263411236,8.930429864253393
F4-YFRN-XJE0,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-02-12,105,10,10.2,83.1,631.57,2,0.1315768640055734,7.6001203369434425
