asin,product_title,category,sub_category,date,units_sold,selling_price,unit_cost,fba_fees,revenue,profit_margin_pct,bsr_rank,stock_level,profit_per_unit,calc_revenue
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-19,4,609.65,0.0,21.92,1828.95,96.40449438202248,0,0,587.73,2438.6
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-19,1,1096.0,0.0,61.17,1096.0,94.41879562043795,0,0,1034.83,1096.0
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-19,20,616.5,0.0,27.11,9864.0,95.60259529602595,0,0,589.39,12330.0
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-19,47,1368.63,0.0,114.22,52007.94,91.65442815077851,0,0,1254.41,64325.61000000001
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-19,1,541.15,0.0,14.74,541.15,97.2761711170655,0,0,526.41,541.15
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-19,11,608.28,0.0,22.54,5474.52,96.2944696521339,0,0,585.74,6691.08
B0DSL91D8Z,"NATURACARE NATURALS Under Eye Roll Cooling Under Eye Roll-On | Reduces Puffiness, Dark Circles & Fine Lines|Portable & Convenient|15ml pack",Face care,Under Eye Roll,2026-01-19,1,546.63,0.0,11.85,546.63,97.83217167005104,0,0,534.78,546.63
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-19,12,548.0,0.0,15.32,5480.0,97.20437956204378,0,0,532.68,6576.0
B0CYT8CNLH,NaturaCare Krishana Naturals Anti Tan Cream|| Body Whitening Cream| Reduces Tan & Dark Spots | Brightens & Evens Skin Tone | Deep Moisturization & Sun Protection | For All Skin Types,Face care,Anti Tan Cream,2026-01-19,1,615.13,0.0,54.96,615.13,91.06530326922764,0,0,560.17,615.13
B0CV191CD6,"NaturaCare Naturals Vitamin C Glow Serum|| Softening, Hydrating, Brightens & Evens Skin Tone |",Hair Care,Vitamin C Glow Serum,2026-01-19,1,685.0,0.0,21.74,685.0,96.82627737226277,0,0,663.26,685.0
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-19,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-19,16,377.7,0.0,8.11,4910.08,97.85279322213395,0,0,369.59,6043.2
B0CKBKJC3D,"NaturaCare NAturals Goat Milk Shampoo | Nourishing & Moisturizing Shampoo for Soft, Shiny Hair | Enriched with Natural Proteins & Vitamins | Suitable for All Hair Types""",Hair Shampoos,Goat Milk Shampoo,2026-01-19,1,472.65,0.0,21.02,472.65,95.5527345816143,0,0,451.63,472.65
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-19,69,708.24,0.0,45.76,39661.5,93.53891336270192,0,0,662.48,48868.56
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-01-19,1,479.5,0.0,12.22,479.5,97.45151199165797,0,0,467.28,479.5
B0BTMTGPMX,"NaturaCare Natural Donkey Milk aloevera coffee soap-100g ||Revitalizing for Nourished, Hydrated Skin||",Goat Milk Soap,Donkey Milk Aloevera Coffee Soap,2026-01-19,1,308.25,0.0,6.88,308.25,97.76804541768045,0,0,301.37,308.25
B0BT7RLV9R,"NaturaCare Natural Baby Lotion-100g with Aqua, Cocoa Butter, Shea butter, Almond Oil, Coconut Oil, Avocado oil, Aloe vera extract, Papaya Extract ||Gentle and Nourishing for Delicate Skin||",Baby care,Baby Lotions,2026-01-19,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-19,2,239.75,0.0,9.7,479.5,95.95411887382691,0,0,230.05,479.5
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-19,9,263.24,0.0,8.29,1842.65,96.85078255584258,0,0,254.95000000000002,2369.16
B0BKLRNDD2,"NaturaCare Keratin Enriched Onion Hair Conditioner - 110ml with Bhringraj Extracts,Onion Extracts,Olive oil,Rice water ||Revitalize Dull Hair for Silky, Smooth Locks||",Hair Shampoos,Conditioners,2026-01-19,1,409.63,0.0,17.25,409.63,95.78888265019651,0,0,392.38,409.63
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-19,7,541.15,0.0,18.96,3246.9,96.4963503649635,0,0,522.1899999999999,3788.0499999999997
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-19,15,609.65,0.0,22.19,7315.8,96.3602066759616,0,0,587.4599999999999,9144.75
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-20,2,1164.5,0.0,57.94,2329.0,95.02447402318592,0,0,1106.56,2329.0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-01-20,4,637.96,0.0,22.5,1913.89,96.47313311179384,0,0,615.46,2551.84
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-20,20,479.2,0.0,14.1,7667.21,97.0575959933222,0,0,465.09999999999997,9584.0
B0DSL91D8Z,"NATURACARE NATURALS Under Eye Roll Cooling Under Eye Roll-On | Reduces Puffiness, Dark Circles & Fine Lines|Portable & Convenient|15ml pack",Face care,Under Eye Roll,2026-01-20,1,546.63,0.0,11.85,546.63,97.83217167005104,0,0,534.78,546.63
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-20,5,534.3,0.0,15.32,2137.2,97.13269698671158,0,0,518.9799999999999,2671.5
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-20,2,615.13,0.0,22.54,1230.26,96.33573390990523,0,0,592.59,1230.26
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-20,7,609.65,0.0,21.92,3657.9,96.40449438202248,0,0,587.73,4267.55
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-20,1,404.15,68.5,6.34,404.15,81.48212297414327,0,0,329.31,404.15
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-20,2,404.15,0.0,10.28,808.3,97.45638995422492,0,0,393.87,808.3
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-20,42,1368.63,0.0,114.22,46533.42,91.65442815077851,0,0,1254.41,57482.46000000001
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-20,11,616.5,0.0,27.11,5548.5,95.60259529602595,0,0,589.39,6781.5
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-20,4,522.88,0.0,14.74,1568.65,97.18099755201958,0,0,508.14,2091.52
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-01-20,1,820.63,0.0,54.96,820.63,93.30270645723408,0,0,765.67,820.63
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-01-20,2,431.55,0.0,12.22,863.1,97.16834665739775,0,0,419.33,863.1
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-20,9,383.6,0.0,8.11,2685.2,97.88581856100103,0,0,375.49,3452.4
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-20,2,335.65,0.0,9.17,671.3,97.26798748696558,0,0,326.47999999999996,671.3
B0BK514DD7,"NaturaCare Naturals Red Sandal skin flow Gel-50g Formulated with Aloe Vera, Red sandal, Jojoba oil, Vitamin E and Vitamin B3 || Revitalize Your Skin - A Gentle and Nourishing Face Care Solution||",Face care,Skin Flow Gel,2026-01-20,1,424.7,0.0,21.67,424.7,94.89757475865316,0,0,403.03,424.7
B0BK5186GV,NaturaCare Coffee Face Wash Radiant Complexion Coffee Face Wash with Organic Extract & Nourishing Ingredients100ml,Face Wash,Coffeeface Wash,2026-01-20,1,404.15,0.0,9.54,404.15,97.6394902882593,0,0,394.60999999999996,404.15
B0BL7BS81Z,"NaturaCare Natural Rose + Geranium Glow Gel For Dusky Skin-Improve a dull complexion to a brighter tone, which is super beneficial for dusky tone skin50g",skin glow and tan,Glow Gel,2026-01-20,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0BK4XF3VH,"NaturaCare Red Sandal Glowing Scrub-50g with Red Sandal,Jojoba Oil,Olive Oil || Red sandal scrub can brighten your skin by removing blemishes and dark spots ||",skin glow and tan,Red Sandal Glowing Scrub,2026-01-20,1,424.7,0.0,5.93,424.7,98.60372027313397,0,0,418.77,424.7
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-20,1,239.75,0.0,7.27,239.75,96.96767466110532,0,0,232.48,239.75
B0BTMVGS6Y,"NaturaCare Natural Donkey Milk French clay soap-100g, Luxury Natural Donkey Milk & French Green Clay Soap for Hydrated & Radiant Skin",Goat Milk Soap,Donkey Milk French Clay Soap,2026-01-20,1,342.5,0.0,9.7,342.5,97.16788321167884,0,0,332.8,342.5
B0BTQLTDG6,"NaturaCare Natural Combo of Biotin enriched onion hair oil, Biotin gummies and Conditioning shampoo-430 ml ||Biotin Trio Set for Strong, Nourished Hair||",Hair Combo,Hair Combo Kit,2026-01-20,1,1902.93,0.0,284.71,1902.93,85.03833561928185,0,0,1618.22,1902.93
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-20,59,704.27,0.0,45.76,33804.75,93.50249194201088,0,0,658.51,41551.93
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-20,1,239.75,0.0,8.29,239.75,96.5422314911366,0,0,231.46,239.75
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-20,5,609.65,0.0,22.19,2438.6,96.3602066759616,0,0,587.4599999999999,3048.25
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-21,10,534.3,0.0,15.32,4274.4,97.13269698671158,0,0,518.9799999999999,5343.0
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-21,2,1164.5,0.0,57.94,2329.0,95.02447402318592,0,0,1106.56,2329.0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-21,6,609.65,0.0,21.92,3048.25,96.40449438202248,0,0,587.73,3657.8999999999996
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-21,18,616.5,0.0,27.11,9247.5,95.60259529602595,0,0,589.39,11097.0
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-21,47,1368.63,0.0,114.22,52007.94,91.65442815077851,0,0,1254.41,64325.61000000001
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-21,4,541.15,0.0,14.74,1623.45,97.2761711170655,0,0,526.41,2164.6
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-21,5,615.13,0.0,22.54,2460.52,96.33573390990523,0,0,592.59,3075.65
B0DSL91D8Z,"NATURACARE NATURALS Under Eye Roll Cooling Under Eye Roll-On | Reduces Puffiness, Dark Circles & Fine Lines|Portable & Convenient|15ml pack",Face care,Under Eye Roll,2026-01-21,1,546.63,0.0,11.85,546.63,97.83217167005104,0,0,534.78,546.63
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-21,12,603.49,0.0,22.19,6034.85,96.32305423453577,0,0,581.3,7241.88
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-21,1,345.24,0.0,8.11,345.24,97.65090951222336,0,0,337.13,345.24
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-21,49,698.7,0.0,45.76,27948.0,93.45069414627164,0,0,652.94,34236.3
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-21,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-21,1,267.15,0.0,8.29,267.15,96.89687441512258,0,0,258.85999999999996,267.15
B0BK52C49W,"NaturaCare Red Sandal Exfoliate Scrubbing Face Wash-100ml with Micronized Nano-Particles,Red sandal extract,Hydroxyethyl Cellulose,Rose oil,Grape fruit oil,Lavender oil,Coco glucoside ||Natural Scrub for All Skin Types||",Face Wash,Red Sandal Exfoliate Face Wash,2026-01-21,1,472.65,0.0,13.34,472.65,97.17761557177617,0,0,459.31,472.65
B0BK514DD7,"NaturaCare Naturals Red Sandal skin flow Gel-50g Formulated with Aloe Vera, Red sandal, Jojoba oil, Vitamin E and Vitamin B3 || Revitalize Your Skin - A Gentle and Nourishing Face Care Solution||",Face care,Skin Flow Gel,2026-01-21,1,472.65,0.0,21.67,472.65,95.41521210197821,0,0,450.97999999999996,472.65
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-21,1,609.65,0.0,19.28,609.65,96.83752973017306,0,0,590.37,609.65
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-21,26,472.42,0.0,14.1,9920.86,97.01536768130053,0,0,458.32,12282.92
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-22,1,541.15,0.0,14.74,541.15,97.2761711170655,0,0,526.41,541.15
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-22,12,1164.5,0.0,57.94,11645.0,95.02447402318592,0,0,1106.56,13974.0
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-22,2,383.6,0.0,10.28,767.2,97.32012513034411,0,0,373.32000000000005,767.2
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-22,41,1368.22,0.0,114.22,45151.1,91.65192732162956,0,0,1254.0,56097.020000000004
B0GDQXVKJ8,"NaturaCare Naturals Watermelon Lip Balm 6g | Deep Moisturizing & Nourishing Lip Care for Soft, Smooth Lips",Lip Care,Watermelon Lip Balm,2026-01-22,1,205.5,0.0,9.7,205.5,95.27980535279806,0,0,195.8,205.5
B0G44HZFHD,"NaturaCare Naturals Advanced Hair Growth Serum 30 ml with Redensyl 3%, Anagain 4%, Baicapil 2% & Caffeine – Plant Based Serum to Stimulate Hair Regrowth, Support Hair Density & Scalp Care for Men & Women",Hair Care,Redensyl Hair Growth Serum,2026-01-22,1,1096.0,0.0,61.17,1096.0,94.41879562043795,0,0,1034.83,1096.0
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-22,2,609.65,0.0,21.92,1219.3,96.40449438202248,0,0,587.73,1219.3
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-22,4,594.58,0.0,22.54,1783.74,96.2090887685425,0,0,572.0400000000001,2378.32
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-22,12,616.5,0.0,27.11,6165.0,95.60259529602595,0,0,589.39,7398.0
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-22,4,529.73,0.0,15.32,1589.2,97.10796065920374,0,0,514.41,2118.92
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-22,1,239.75,0.0,8.85,239.75,96.30865484880083,0,0,230.9,239.75
